"1","2","SKU_ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118"
"2015-02-21","2016-04-30","SKU_151",0.0018,0.00134,0.00174,0.00674,0.00394,0.0061,0.00258,0.00302,0.00796,0.00436,0.00864,0.00624,0.00656,0.01482,0.03988,0.03478,0.03506,0.03644,0.02124,0.02354,0.02042,0.02494,0.01726,0.02238,0.02126,0.03118,0.0307,0.03558,0.02148,0.0398,0.025,0.02558,0.01882,0.02024,0.01978,0.02792,0.02166,0.01644,0.02648,0.01654,0.0196,0.02398,0.02026,0.01486,0.0159,0.01618,0.01212,0.01828,0.01608,0.01184,0.01906,0.01572,0.04584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-02","2014-01-25","SKU_152",0.0736,0.1342,0.1096,0.0776,0.0782,0.146,0.105,0.032,0.0548,0.0808,0.1082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-26","2014-11-15","SKU_153",1e-04,0.0067,0.0074,0.0044,0.0104,0.0121,0.0167,0.0089,0.0049,0.0094,0.0203,0.0151,0.0197,0.0138,0.0109,0.0133,0.0113,0.0269,0.0168,0.0355,0.0327,0.0845,0.0488,0.033,0.043,0.0231,0.0289,0.0273,0.0356,0.022,0.0277,0.0325,0.0191,0.029,0.0595,0.0248,0.0294,0.0106,0.0127,0.0337,0.009,0.0258,0.0191,0.008,0.0159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-19","2016-04-23","SKU_154",2e-04,4e-05,8e-05,0.00174,0.00038,0.00204,0.00034,0.00052,0.00084,0.00064,0.00296,0.0085,0.0044,0.00978,0.00712,0.00838,0.00578,0.0104,0.0045,0.0175,0.01072,0.01112,0.00422,0.0025,0.01698,0.00522,0.01478,0.0164,0.01302,0.01154,0.01024,0.01358,0.01968,0.01054,0.01134,0.01386,0.01368,0.01782,0.01674,0.0335,0.00928,0.01192,0.0127,0.0296,0.0082,0.0167,0.0225,0.02956,0.04024,0.0206,0.01534,0.02018,0.02318,0.03008,0.00788,0.02876,0.01836,0.01052,0.01344,0.01618,0.03224,0.03484,0.01088,0.03924,0.02768,0.00734,0.01522,0.00688,0.01592,0.01942,0.0151,0.01048,0.0099,0.01604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-02-01","2014-08-16","SKU_155",0.0032,0.0062,0.0032,0.0085,0.0024,0.0082,0.02,0.0349,0.0554,0.052,0.0768,0.0352,0.0484,0.0369,0.0439,0.0609,0.0414,0.0727,0.0684,0.0416,0.0807,0.0157,0.0823,0.0354,0.0657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-12","2016-05-07","SKU_156",2e-04,0.00056,0.00138,0.0023,0.0021,0.00234,0.00432,0.00394,0.0061,0.0033,0.01058,0.0119,0.01208,0.01424,0.01528,0.02006,0.01214,0.01408,0.01984,0.0084,0.01566,0.01374,0.01256,0.00518,0.00866,0.0115,0.01274,0.01462,0.0137,0.01308,0.01018,0.0114,0.0104,0.01134,0.01424,0.03246,0.0251,0.01086,0.00966,0.01288,0.01226,0.01862,0.01258,0.01198,0.01716,0.0135,0.01572,0.03032,0.02176,0.02392,0.01574,0.01518,0.01574,0.01324,0.0217,0.01384,0.0107,0.00956,0.02624,0.01608,0.01142,0.00948,0.02248,0.01546,0.01348,0.01994,0.0102,0.01368,0.01116,0.00884,0.01154,0.01392,0.01564,0.0084,0.015,0.00858,0.01204,0.0078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-06-18","2016-09-17","SKU_157",0.0555,0.0185,0.0095,0.037,0.0745,0.186,0.0185,0.0465,0.13,0.0895,0.13,0.2045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-05-28","SKU_158",0.001,0.00615,0.0065,0.00595,0.0157,0.0095,0.0107,0.01095,0.0135,0.0187,0.01695,0.02095,0.01915,0.01045,0.057,0.0206,0.0521,0.0206,0.02475,0.0305,0.016,0.07615,0.0152,0.0085,0.0132,0.0243,0.02255,0.0193,0.0308,0.01205,0.0228,0.02345,0.02895,0.0215,0.01575,0.0104,0.00995,0.01565,0.01755,0.0094,0.0201,0.04695,0.0117,0.00865,0.011,0.0139,0.01295,0.02305,0.0395,0.0128,0.01405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-03-07","2015-06-13","SKU_159",0.001,0.005,0.0658,0,0.4426,0.0294,0.005,0.0882,0.0112,0.0212,0.0222,0.306,0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-19","2014-07-26","SKU_16",1e-04,1e-04,0.0015,0.0044,0.0027,0.003,0.005,0.0058,0.0079,0.0049,0.0038,0.0089,0.015,0.008,0.0256,0.0199,0.0303,0.0461,0.0594,0.0431,0.0519,0.0506,0.0501,0.0497,0.0696,0.0643,0.0553,0.0633,0.0559,0.055,0.0583,0.0467,0.0338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-02","2014-10-25","SKU_160",6e-04,0.00178,0.01202,0.00818,0.03262,0.00908,0.0096,0.00382,0.00378,0.00894,0.00942,0.01694,0.03272,0.02302,0.02336,0.01726,0.03344,0.0084,0.01948,0.02362,0.02838,0.03232,0.02618,0.03636,0.07064,0.04056,0.013,0.02362,0.0391,0.01124,0.0406,0.0136,0.02402,0.0258,0.02036,0.04934,0.03436,0.02176,0.02932,0.01,0.02736,0.01618,0.02394,0.02826,0.0156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-06-11","2016-09-24","SKU_161",0.0035,0,0.037,0.0185,0,0.026,0.0445,0,0.295,0.033,0.0995,0.129,0.2325,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2016-06-25","2016-09-24","SKU_162",0.049,0.0395,0.0155,0.027,0.107,0.052,0.019,0.027,0.074,0.4835,0.0205,0.0865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-19","2016-04-02","SKU_163",2e-04,5e-04,0.0011,6e-04,0.002,0.0016,0.0017,0.0031,0.0039,0.0022,0.004,0.0045,0.012,0.0183,0.0174,0.0255,0.0093,0.0085,0.0138,0.0126,0.0309,0.0166,0.0041,0.0071,0.012,0.0145,0.016,0.0151,0.0114,0.0119,0.0134,0.0145,0.0249,0.022,0.0244,0.0278,0.0281,0.0121,0.017,0.0152,0.0184,0.009,0.0184,0.0406,0.0279,0.0124,0.0219,0.0305,0.0161,0.0223,0.0137,0.0185,0.0136,0.0144,0.0106,0.0103,0.0113,0.0083,0.013,0.0077,0.0202,0.0111,0.0091,0.01,0.0106,0.0096,0.0132,0.0138,0.0226,0.0077,0.0048,0.0077,0.0331,0.0038,0.0022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-11","2014-10-11","SKU_164",0.00265,0.0088,0.01685,0.00945,0.03185,0.0198,0.05405,0.0232,0.0228,0.03775,0.0255,0.0363,0.0485,0.045,0.03855,0.05675,0.0362,0.04365,0.04,0.0362,0.0485,0.03555,0.0417,0.03535,0.0308,0.0315,0.0467,0.02845,0.0259,0.0232,0.0185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-04-30","SKU_165",0.00052,0.00452,0.00226,0.00428,0.0088,0.0059,0.00654,0.00892,0.01238,0.0082,0.00518,0.00826,0.00932,0.02234,0.01276,0.00858,0.01524,0.0456,0.02628,0.01624,0.0113,0.02936,0.01934,0.01342,0.0123,0.01962,0.02496,0.02802,0.01492,0.02038,0.03132,0.01648,0.0248,0.01742,0.01178,0.0178,0.02616,0.02534,0.01878,0.02112,0.02194,0.0245,0.03402,0.0266,0.01234,0.0186,0.0265,0.02458,0.04932,0.01632,0.03066,0.01616,0.02288,0.02238,0.01652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-01-11","2016-01-09","SKU_166",6e-04,0.0024,0.0124,0.015,0.0076,0.024,0.0232,0.0262,0.0234,0.0142,0.0562,0.0274,0.046,0.0364,0.0366,0.0506,0.0396,0.0368,0.0346,0.0218,0.0462,0.0406,0.0584,0.0346,0.0304,0.031,0.0416,0.0594,0.0234,0.0198,0.0346,0.0448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2015-02-21","2016-04-23","SKU_167",0.00016,0.00032,0.00128,0.00818,0.0043,0.00168,0.0029,0.0028,0.00366,0.00326,0.00348,0.00152,0.003,0.01246,0.00874,0.02336,0.02962,0.02466,0.011,0.02178,0.03002,0.03506,0.0172,0.04136,0.02254,0.03932,0.03442,0.03746,0.01754,0.02284,0.0171,0.02046,0.03366,0.05904,0.02454,0.03798,0.02958,0.0293,0.01952,0.00794,0.01858,0.01722,0.02424,0.03424,0.01632,0.01736,0.02238,0.01632,0.02478,0.02864,0.0152,0.01962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-09-13","2015-06-06","SKU_168",8e-04,0.0126,0.0072,0.0108,0.0204,0.0282,0.0278,0.0282,0.0356,0.0404,0.0386,0.0822,0.0364,0.036,0.0194,0.0234,0.0394,0.042,0.031,0.0422,0.056,0.0296,0.0284,0.0458,0.046,0.026,0.049,0.06,0.018,0.0386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-07-05","2015-09-05","SKU_169",4e-04,0.00255,0.0065,0.01125,0.00505,0.00375,0.00685,0.00355,0.00355,0.00445,0.0042,0.00605,0.00545,0.00425,0.006,0.01005,0.00635,0.00445,0.0075,0.00705,0.00295,0.01315,0.0267,0.11065,0.13735,0.0323,0.02735,0.0125,0.0522,0.0571,0.02505,0.05825,0.0389,0.03325,0.04255,0.0271,0.0259,0.0326,0.02745,0.04095,0.03635,0.0302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-07","2014-09-27","SKU_17",0.0013,0.00415,0.01235,0.0121,0.0113,0.0113,0.00965,0.01045,0.0211,0.0176,0.0162,0.00965,0.0104,0.01365,0.0133,0.00735,0.00785,0.015,0.0147,0.04115,0.0248,0.02875,0.01235,0.0204,0.02985,0.0175,0.01795,0.02315,0.0267,0.02465,0.043,0.01375,0.0413,0.03755,0.03395,0.03075,0.0185,0.024,0.03115,0.0283,0.039,0.03075,0.02725,0.01925,0.0289,0.0303,0.0357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-11-09","2016-02-06","SKU_170",0.00144,0.00492,0.0045,0.00848,0.00838,0.00868,0.0065,0.0087,0.01744,0.02886,0.03284,0.033,0.02918,0.0186,0.02098,0.02146,0.02976,0.02692,0.03232,0.04884,0.03594,0.04724,0.04886,0.044,0.0376,0.03652,0.02444,0.03232,0.0153,0.02252,0.0184,0.03836,0.02494,0.01688,0.02376,0.02152,0.01626,0.02972,0.0151,0.01732,0.0143,0.01442,0.01254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-26","2014-07-26","SKU_18",0.0025,0.009,0.015,0.0405,0.0085,0.021,0.0395,0.025,0.012,0.028,0.0365,0.061,0.035,0.045,0.018,0.02,0.0225,0.0215,0.0185,0.01,0.0265,0.0295,0.0295,0.036,0.028,0.0665,0.0165,0.0225,0.0285,0.0265,0.033,0.0425,0.036,0.0475,0.0435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-08-17","2014-12-06","SKU_19",1e-04,0,0,2e-04,0.0076,0.0063,0.0044,0.0075,0.0054,0.0062,0.0082,0.012,0.0105,0.0198,0.0068,0.0349,0.0234,0.0389,0.0517,0.0302,0.0162,0.0413,0.0232,0.0227,0.0367,0.0372,0.0261,0.0319,0.0314,0.0454,0.0334,0.0345,0.0397,0.0209,0.0285,0.0508,0.0476,0.0316,0.0505,0.0274,0.0228,0.0261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-06-08","2014-01-25","SKU_2",0.014,0.021,0.019,0.0225,0.0515,0.051,0.047,0.029,0.049,0.0315,0.0415,0.0205,0.037,0.0375,0.041,0.0425,0.0255,0.003,0.0035,0.012,0.0115,0.0415,0.033,0.0625,0.12,0.049,0.0355,0.025,0.0055,0.019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-26","2014-07-05","SKU_20",0.00176,0.0061,0.01348,0.01652,0.00862,0.01648,0.01512,0.02786,0.00998,0.01668,0.01804,0.03104,0.04002,0.04864,0.04214,0.05076,0.03276,0.03488,0.03784,0.04318,0.0457,0.04514,0.03768,0.04018,0.04502,0.05492,0.04234,0.03472,0.05304,0.04788,0.0415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-14","2014-07-19","SKU_21",0.00026,0.00138,0.0028,0.00268,0.00288,0.0032,0.00664,0.01898,0.01446,0.02292,0.01256,0.01838,0.03038,0.01644,0.0091,0.00876,0.0214,0.02866,0.02644,0.02784,0.02482,0.06266,0.04138,0.04294,0.03388,0.03434,0.04074,0.03732,0.04384,0.03602,0.03548,0.04458,0.03728,0.0482,0.04556,0.03466,0.03188,0.04824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2014-05-31","2014-10-25","SKU_22",0.015,0.0645,0.1015,0.105,0.084,0.166,0.2415,0.2225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-10-26","2014-07-19","SKU_23",0.0018,0.0062,0.008,0.019,0.0079,0.0082,0.0112,0.0145,0.0058,0.01,0.018,0.0255,0.0148,0.0341,0.0226,0.0301,0.0278,0.0284,0.0542,0.021,0.0253,0.0769,0.0452,0.0662,0.0543,0.0793,0.03,0.0468,0.0458,0.0683,0.0254,0.0398,0.0275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2013-09-21","2014-08-02","SKU_24",5e-04,0.0015,0.0015,0.0015,0.0065,0.006,0.0115,0.0215,0.0465,0.0135,0.0215,0.018,0.011,0.009,0.007,0.0115,0.017,0.013,0.023,0.029,0.043,0.0385,0.0305,0.0295,0.029,0.028,0.029,0.045,0.073,0.0355,0.0515,0.0585,0.049,0.053,0.045,0.041,0.0505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
